Policy_ID,Customer_ID,Policy_Age,Product_Type,Vehicle_Type,Driving_History,Region,Exposure,Premium,Earned_Premium,Ultimate_Losses,Pure_Premium,Reserved_Losses
6061,2906,18,BOP,Van,3,Northeast,19,880.65,880.65,6321.27,332.6986299596334,5057.02
6062,4825,14,Home,Motorcycle,0,South,15,675.25,675.25,0.0,0.0,0.0
6063,1178,4,Liability,Motorcycle,1,Northeast,5,700.96,700.96,340.41,68.08172717544636,272.33
6064,154,30,Auto,Van,0,South,31,851.73,851.73,0.0,0.0,0.0
6065,4188,10,Liability,Car,1,West,11,761.78,761.78,1108.83,100.80257387392481,887.06
6066,1717,21,Transportation,Car,1,South,22,827.73,827.73,2189.12,99.505657343415,1751.3
6067,3203,17,BOP,SUV,1,West,18,794.44,794.44,1888.91,104.93969246504231,1511.13
6068,2858,2,Liability,Truck,0,Northeast,3,884.67,884.67,0.0,0.0,0.0
6069,787,5,Home,Truck,0,Northeast,6,745.0,745.0,0.0,0.0,0.0
6070,4369,2,Home,Car,0,South,3,468.47,468.47,167.54,55.847616371490396,134.03
6071,4273,29,Liability,Truck,0,West,30,1248.92,1248.92,0.0,0.0,
6072,3768,4,Transportation,Truck,2,West,5,769.92,769.92,950.89,190.17756128464913,760.71
6073,2879,8,Home,Car,0,Northeast,9,511.5,511.5,688.21,76.46740732245068,550.57
6074,643,27,Liability,Truck,0,South,28,1082.91,1082.91,0.0,0.0,0.0
6075,4663,18,BOP,Car,0,Northeast,19,701.9,701.9,831.93,43.78570878667981,665.54
6076,666,27,Liability,Van,1,South,28,849.42,849.42,2050.77,73.24194096607864,1640.62
6077,3427,26,Home,Van,1,South,27,766.46,766.46,1329.82,49.25244938795142,1063.86
6078,3784,12,BOP,SUV,1,West,13,663.15,663.15,2467.38,189.79851513772712,1973.9
6079,3702,28,Liability,Van,0,South,29,1017.81,1017.81,0.0,0.0,0.0
6080,1070,5,Home,Car,0,West,6,532.8,532.8,3.61,0.6016977136164436,2.89
6081,2350,10,Auto,SUV,0,West,11,587.84,587.84,851.94,77.44908520120181,681.55
6082,4504,20,Liability,Truck,0,South,21,1114.34,1114.34,0.0,0.0,0.0
6083,1213,20,BOP,SUV,0,South,21,688.84,688.84,682.19,32.48547609216837,545.75
6084,1153,26,Transportation,Car,0,South,27,686.54,686.54,712.61,26.39287417581192,570.09
6085,2512,29,Liability,SUV,0,South,30,962.18,962.18,13.58,0.4527125218564078,10.86
6086,144,13,Liability,Car,0,South,14,689.7,689.7,1252.15,89.43955876845408,1001.72
6087,2490,5,Transportation,Car,0,Northeast,6,552.24,552.24,81.04,13.506776535404155,64.83
6088,3229,5,Auto,SUV,1,Midwest,6,645.89,645.89,635.84,105.97257716500138,508.67
6089,4583,16,Home,SUV,0,South,17,638.53,638.53,0.0,0.0,0.0
6090,4956,10,BOP,Truck,0,Northeast,11,772.64,772.64,0.0,0.0,0.0
6091,3206,14,Home,Motorcycle,1,South,15,741.45,741.45,1958.52,130.56777583253375,1566.82
6092,4244,8,Liability,Car,1,Midwest,9,774.19,774.19,1283.7,142.63320518172304,1026.96
6093,3143,20,Liability,Motorcycle,0,South,21,826.33,826.33,755.41,35.971667754541144,604.33
6094,3305,16,Auto,Car,0,Midwest,17,668.0,668.0,0.0,0.0,0.0
6095,1358,23,Auto,SUV,0,West,24,808.71,808.71,0.0,0.0,0.0
6096,2714,6,BOP,Truck,0,Midwest,7,727.28,727.28,0.0,0.0,0.0
6097,4186,6,BOP,Van,0,South,7,555.74,555.74,0.0,0.0,0.0
6098,1358,30,Liability,Truck,1,Northeast,31,1098.4,1098.4,2183.26,70.42783707219694,1746.61
6099,4295,29,Transportation,Truck,0,South,30,1049.83,1049.83,0.0,0.0,0.0
6100,4634,20,Auto,Truck,2,South,21,959.17,959.17,3196.73,152.22517120461592,2557.38
6101,3193,0,BOP,Car,2,Midwest,1,614.12,614.12,201.16,201.15856987897155,160.93
6102,301,24,Liability,Car,0,Midwest,25,971.79,971.79,922.13,36.885138721809454,737.7
6103,724,26,Liability,SUV,1,Midwest,27,967.77,967.77,3359.44,124.42359237982055,2687.55
6104,3011,24,BOP,Car,0,Midwest,25,807.42,807.42,0.0,0.0,
6105,68,7,Home,Truck,1,Northeast,8,873.82,873.82,1132.53,141.56669178187468,906.02
6106,3837,4,Home,Car,2,Midwest,5,659.95,659.95,841.7,168.33932209402855,673.36
6107,3994,29,Liability,Car,2,West,30,927.42,927.42,8366.68,278.88949855829287,6693.34
6108,2507,18,BOP,Truck,1,Midwest,19,808.79,808.79,2096.58,110.34621558155517,1677.26
6109,1538,7,BOP,SUV,1,South,8,684.55,684.55,1146.35,143.29411507878686,917.08
6110,398,16,Transportation,Truck,2,Midwest,17,979.32,979.32,3004.83,176.75476660743684,2403.86
6111,4716,18,Liability,Car,0,West,19,846.76,846.76,0.0,0.0,0.0
6112,3358,11,Transportation,Car,0,South,12,586.96,586.96,60.24,5.019674192424879,48.19
6113,1164,26,Liability,SUV,1,Midwest,27,939.8,939.8,2541.8,94.14078895311286,2033.44
6114,4826,22,Liability,SUV,2,South,23,960.33,960.33,4154.52,180.63120277857914,3323.62
6115,556,29,Home,Van,0,South,30,767.61,767.61,0.0,0.0,0.0
6116,3662,14,BOP,Car,2,Northeast,15,758.43,758.43,2550.08,170.00505997376018,2040.06
6117,1752,3,Home,Van,0,South,4,564.42,564.42,0.0,0.0,0.0
6118,2942,22,Transportation,SUV,1,West,23,722.13,722.13,335.59,14.590894146328907,268.47
6119,2658,11,Home,SUV,2,Northeast,12,749.73,749.73,2517.53,209.79420548760558,2014.02
6120,2796,26,BOP,Car,1,South,27,816.1,816.1,1665.82,61.69711663585422,1332.66
6121,2330,12,Home,SUV,0,West,13,614.88,614.88,797.66,61.3582962733411,638.13
6122,1960,13,BOP,Truck,0,West,14,842.51,842.51,0.0,0.0,0.0
6123,1602,4,Auto,Truck,0,South,5,686.75,686.75,0.0,0.0,0.0
6124,2794,21,Home,Truck,0,Midwest,22,877.75,877.75,1133.79,51.53599744355414,907.03
6125,1481,15,Liability,SUV,0,South,16,682.89,682.89,462.69,28.918081713570416,370.15
6126,1103,29,Liability,Van,0,Northeast,30,956.91,956.91,1475.55,49.184970314740326,1180.44
6127,3277,6,Auto,SUV,0,Midwest,7,558.25,558.25,0.0,0.0,0.0
6128,1300,14,Auto,Motorcycle,1,South,15,681.91,681.91,279.97,18.664366008338533,223.98
6129,4995,12,Auto,Motorcycle,1,Northeast,13,660.27,660.27,1701.08,130.85224274951847,1360.86
6130,3880,25,Home,Motorcycle,0,South,26,770.44,770.44,1172.48,45.09539208199741,937.98
6131,1536,15,Home,Car,0,South,16,615.9,615.9,0.0,0.0,0.0
6132,78,11,Transportation,Car,0,Northeast,12,622.49,622.49,960.08,80.00657685896407,768.06
6133,2832,6,BOP,SUV,1,South,7,662.44,662.44,889.1,127.0139107074244,711.28
6134,3411,15,BOP,Car,0,Midwest,16,555.73,555.73,10.68,0.6677527856873788,8.54
6135,2722,22,Home,SUV,0,Midwest,23,707.16,707.16,690.48,30.020715511234474,552.38
6136,3628,22,Liability,SUV,0,Midwest,23,828.63,828.63,0.0,0.0,0.0
6137,1533,26,Transportation,Truck,1,West,27,1065.19,1065.19,2862.42,106.01564644191527,2289.94
6138,238,12,Liability,Van,1,Midwest,13,839.91,839.91,432.39,33.26045206303475,345.91
6139,1997,28,Home,Truck,1,South,29,1066.41,1066.41,3150.08,108.62345772361033,2520.06
6140,3428,22,Liability,Car,0,Northeast,23,906.38,906.38,207.24,9.010249899065204,165.79
6141,278,2,Transportation,Car,1,Midwest,3,655.73,655.73,331.49,110.49686699702207,265.19
6142,3090,14,Transportation,Van,1,Midwest,15,706.21,706.21,1385.15,92.34326738090527,1108.12
6143,524,27,BOP,Van,1,Midwest,28,777.12,777.12,1453.8,51.92159404224411,1163.04
6144,4276,2,Auto,Truck,0,Midwest,3,741.92,741.92,305.54,101.8456758840293,244.43
6145,4219,6,Transportation,Car,1,South,7,588.9,588.9,366.2,52.313586258035336,292.96
6146,3123,29,Auto,Car,1,South,30,859.25,859.25,1288.53,42.95113825102822,1030.82
6147,4576,17,Liability,Truck,0,South,18,1021.3,1021.3,0.0,0.0,0.0
6148,1798,13,BOP,Truck,0,West,14,786.53,786.53,0.0,0.0,0.0
6149,2132,17,BOP,Motorcycle,0,Northeast,18,659.09,659.09,179.23,9.957434346544982,143.38
6150,816,18,BOP,SUV,1,West,19,644.33,644.33,2594.1,136.53181507672832,2075.28
6151,2695,13,BOP,SUV,0,West,14,612.14,612.14,0.0,0.0,0.0
6152,443,19,BOP,Car,0,Northeast,20,681.52,681.52,1313.86,65.69288263973175,1051.09
6153,3141,5,Auto,Car,0,South,6,485.75,485.75,0.0,0.0,0.0
6154,143,28,Auto,SUV,0,Northeast,29,756.98,756.98,0.0,0.0,0.0
6155,4288,7,Auto,Motorcycle,1,West,8,715.63,715.63,980.14,122.51775876042228,784.11
6156,1411,25,Auto,Car,0,Midwest,26,776.11,776.11,0.0,0.0,0.0
6157,4474,25,Transportation,Car,0,Northeast,26,684.39,684.39,196.47,7.556568735521642,157.18
6158,535,6,Transportation,SUV,0,South,7,539.04,539.04,302.16,43.16613478186336,241.73
6159,1717,19,BOP,Car,1,South,20,688.2,688.2,3269.6,163.47980251398798,2615.68
6160,3365,17,BOP,Motorcycle,0,South,18,712.47,712.47,0.0,0.0,0.0
6161,1033,17,Home,Truck,1,Northeast,18,878.98,878.98,0.0,0.0,0.0
6162,3343,14,Auto,Car,0,South,15,615.39,615.39,0.0,0.0,0.0
6163,1411,19,Home,Motorcycle,0,West,20,738.34,738.34,0.0,0.0,0.0
6164,4501,21,Home,Car,0,West,22,726.49,726.49,0.0,0.0,0.0
6165,1173,18,Liability,Car,2,South,19,921.44,921.44,2314.76,121.82938451769441,1851.81
6166,889,21,Transportation,Car,2,West,22,811.48,811.48,3954.52,179.75076607569025,3163.62
6167,3339,20,Transportation,Motorcycle,0,West,21,663.87,663.87,0.0,0.0,0.0
6168,4518,20,Auto,SUV,0,Northeast,21,777.2,777.2,0.0,0.0,0.0
6169,1642,1,Auto,Car,0,Midwest,2,458.15,458.15,0.0,0.0,0.0
6170,472,7,Transportation,SUV,0,Midwest,8,590.37,590.37,0.0,0.0,0.0
6171,2941,20,BOP,Car,0,Midwest,21,730.12,730.12,1210.8,57.657101505261146,968.64
6172,547,10,Liability,Truck,1,West,11,1081.61,1081.61,899.04,81.73110069920145,719.23
6173,4727,17,Liability,Truck,1,West,18,1061.29,1061.29,100.88,5.604653734014207,80.7
6174,3598,22,Auto,Motorcycle,0,West,23,667.51,667.51,1863.9,81.03933435266597,1491.12
6175,2826,12,BOP,Car,0,Northeast,13,637.72,637.72,0.0,0.0,0.0
6176,3724,30,Liability,Car,0,West,31,905.28,905.28,0.0,0.0,0.0
6177,364,8,Liability,Truck,2,West,9,993.93,993.93,1514.96,168.3289371497075,1211.97
6178,2167,8,Auto,Car,1,South,9,563.26,563.26,612.6,68.0669501110309,490.08
6179,3310,16,Transportation,SUV,0,South,17,619.42,619.42,0.0,0.0,0.0
6180,546,6,Home,Car,0,West,7,548.59,548.59,192.67,27.524203683459543,154.14
6181,3241,8,Liability,Truck,0,West,9,876.87,876.87,0.0,0.0,0.0
6182,4730,21,BOP,Truck,0,Northeast,22,882.3,882.3,946.94,43.04269446837488,757.55
6183,1937,0,Liability,Truck,1,Midwest,1,933.83,933.83,215.75,215.75400139825103,172.6
6184,963,1,Home,SUV,0,West,2,523.71,523.71,69.82,34.91103050506308,55.86
6185,3006,3,Auto,Truck,0,Midwest,4,771.02,771.02,127.9,31.97590961134575,102.32
6186,3807,13,Transportation,Car,1,Northeast,14,716.83,716.83,1180.73,84.33759922565872,944.58
6187,883,3,Liability,SUV,0,Midwest,4,688.75,688.75,167.8,41.94998636130073,134.24
6188,3841,1,Home,Car,0,South,2,494.57,494.57,22.75,11.37439123448635,18.2
6189,871,7,Home,Motorcycle,2,Midwest,8,668.68,668.68,1372.34,171.5422226893654,1097.87
6190,4612,17,BOP,SUV,0,South,18,633.56,633.56,8.33,0.46299531646243897,6.66
6191,2986,18,Liability,Car,0,South,19,775.82,775.82,0.0,0.0,0.0
6192,866,13,Home,Truck,2,Midwest,14,972.4,972.4,3289.89,234.9924732530157,2631.91
6193,4310,19,Transportation,Car,0,West,20,727.11,727.11,0.0,0.0,0.0
6194,3204,24,Auto,SUV,0,West,25,757.81,757.81,0.0,0.0,0.0
6195,2898,9,Auto,SUV,0,West,10,579.95,579.95,398.51,39.85098638064735,318.81
6196,2245,16,BOP,Car,1,South,17,722.34,722.34,2697.96,158.70375969923793,2158.37
6197,19,7,Home,Car,1,South,8,665.15,665.15,692.97,86.62095065602087,554.38
6198,642,27,Liability,Motorcycle,0,Midwest,28,858.69,858.69,1040.37,37.15608545442062,832.3
6199,3084,30,Home,Car,0,Midwest,31,792.05,792.05,1729.43,55.78797391193173,1383.54
6200,330,13,Home,Car,0,West,14,690.58,690.58,0.0,0.0,0.0
6201,866,20,Transportation,Truck,1,South,21,956.82,956.82,3565.47,169.7844606687405,2852.38
6202,774,22,Auto,SUV,1,Midwest,23,808.61,808.61,1880.33,81.75337134329233,1504.26
6203,4488,7,Home,Car,0,West,8,654.52,654.52,0.0,0.0,0.0
6204,4733,30,Auto,Car,0,Midwest,31,861.11,861.11,0.0,0.0,0.0
6205,2355,4,Liability,SUV,0,Midwest,5,628.14,628.14,0.0,0.0,0.0
6206,3339,15,Liability,Car,0,Northeast,16,856.43,856.43,626.35,39.146972288175505,501.08
6207,3519,7,Home,Truck,0,South,8,789.36,789.36,0.0,0.0,0.0
6208,2943,9,Auto,Motorcycle,0,South,10,644.38,644.38,11.24,1.1238979108437912,8.99
6209,2568,26,Liability,Car,0,Midwest,27,779.72,779.72,2041.53,75.612191087799,1633.22
6210,1675,7,BOP,Motorcycle,0,Northeast,8,605.74,605.74,0.0,0.0,0.0
6211,2684,8,Liability,Truck,1,Northeast,9,997.25,997.25,1107.84,123.09370682953647,886.27
6212,3381,17,Transportation,Truck,0,Northeast,18,891.72,891.72,19.74,1.0967546323692083,15.79
6213,740,2,Home,Truck,1,West,3,714.6,714.6,303.08,101.02671572427444,242.46
6214,1546,16,Home,SUV,2,Midwest,17,774.23,774.23,2531.71,148.92439132279173,2025.37
6215,4565,19,Auto,Motorcycle,0,South,20,722.33,722.33,0.0,0.0,0.0
6216,2260,14,Home,Car,0,Midwest,15,718.09,718.09,80.71,5.380699698610872,64.57
6217,1136,30,Liability,Car,0,Midwest,31,974.65,974.65,843.62,27.213593106859868,674.9
6218,874,20,Home,Car,1,West,21,779.79,779.79,2633.63,125.4107830838336,2106.9
6219,4556,26,Home,Van,0,South,27,760.51,760.51,901.19,33.37756428680439,720.95
6220,2301,16,Auto,Van,2,Northeast,17,694.06,694.06,3810.83,224.16655695252152,3048.66
6221,752,7,BOP,Car,1,South,8,657.18,657.18,726.61,90.82631751756568,581.29
6222,854,1,BOP,Truck,1,South,2,762.34,762.34,132.57,66.28318613104935,106.06
6223,3733,16,BOP,Car,0,Midwest,17,729.2,729.2,772.59,45.44635867357376,618.07
6224,2284,17,Transportation,Van,0,Northeast,18,634.6,634.6,0.0,0.0,0.0
6225,1330,30,BOP,Car,1,Midwest,31,880.1,880.1,3116.65,100.53716075881707,2493.32
6226,478,28,Home,Truck,1,Midwest,29,1021.49,1021.49,58.7,2.0240710924596357,46.96
6227,2727,4,Home,Car,1,South,5,656.53,656.53,877.02,175.40379055915463,701.62
6228,3092,8,Liability,Car,2,West,9,799.53,799.53,1599.91,177.7681244993169,1279.93
6229,4231,8,Transportation,Car,0,Midwest,9,588.54,588.54,0.0,0.0,0.0
6230,4506,1,Auto,Truck,1,South,2,751.64,751.64,336.58,168.29184156876468,269.26
6231,1270,1,Transportation,Truck,0,South,2,769.95,769.95,0.0,0.0,0.0
6232,4182,18,Liability,Car,1,South,19,903.47,903.47,1855.99,97.68389656017534,1484.79
6233,2604,22,Liability,Car,0,South,23,779.42,779.42,1914.39,83.23422396190676,1531.51
6234,1470,26,Transportation,Truck,0,South,27,911.65,911.65,0.0,0.0,0.0
6235,378,2,BOP,SUV,2,West,3,504.13,504.13,812.34,270.7791464014765,649.87
6236,1681,16,Home,SUV,0,West,17,693.81,693.81,0.0,0.0,0.0
6237,242,13,Auto,SUV,1,Northeast,14,543.0,543.0,1705.1,121.79313128480717,1364.08
6238,920,13,Home,Car,0,Northeast,14,657.95,657.95,215.92,15.423174962672112,172.74
6239,70,13,Liability,SUV,0,South,14,765.24,765.24,511.6,36.54294628775141,409.28
6240,3925,5,Liability,Truck,3,Midwest,6,1111.1,1111.1,1504.13,250.68763017043796,1203.3
6241,2087,2,Auto,Car,0,Midwest,3,473.63,473.63,0.0,0.0,0.0
6242,2008,0,Auto,Truck,0,Midwest,1,675.4,675.4,114.38,114.37667044598341,91.5
6243,801,29,Transportation,Car,0,West,30,797.53,797.53,1523.22,50.774072630496626,1218.58
6244,2780,15,Liability,Car,0,South,16,745.76,745.76,0.0,0.0,0.0
6245,4921,28,Home,Car,1,Midwest,29,827.11,827.11,3667.86,126.47783017495784,
6246,756,3,Liability,Car,1,Midwest,4,681.61,681.61,277.99,69.49795656686234,222.39
6247,1996,28,BOP,Car,1,West,29,858.81,858.81,3030.12,104.48689503033482,2424.1
6248,1322,0,Liability,Motorcycle,0,Northeast,1,685.28,685.28,0.0,0.0,0.0
6249,2331,16,Liability,Truck,0,Northeast,17,1060.08,1060.08,0.0,0.0,0.0
6250,110,27,Liability,SUV,0,Midwest,28,867.94,867.94,0.0,0.0,0.0
6251,1017,17,Liability,Car,0,West,18,864.51,864.51,1569.61,87.2005174330709,1255.69
6252,3866,25,BOP,Car,0,West,26,674.38,674.38,0.0,0.0,0.0
6253,25,7,Home,Van,0,Midwest,8,507.06,507.06,0.0,0.0,0.0
6254,4939,1,Home,Truck,0,Northeast,2,724.18,724.18,0.0,0.0,0.0
6255,2839,26,BOP,SUV,2,South,27,794.0,794.0,7606.05,281.70549134166544,6084.84
6256,738,17,Auto,Truck,2,West,18,1027.87,1027.87,3605.51,200.30602610728565,2884.41
6257,180,30,Liability,Truck,0,South,31,1191.85,1191.85,2209.4,71.27090320150795,1767.52
6258,232,26,BOP,Car,0,South,27,872.41,872.41,291.06,10.78017129425621,232.85
6259,1918,26,Liability,SUV,1,South,27,938.44,938.44,3549.84,131.47554469868376,2839.87
6260,343,15,Home,Car,0,West,16,675.79,675.79,185.83,11.614067193977844,148.66
6261,4573,25,Liability,Car,0,South,26,905.09,905.09,0.0,0.0,0.0
6262,2624,9,BOP,Motorcycle,0,South,10,585.0,585.0,655.06,65.50558596609352,524.05
6263,455,7,Home,Truck,2,Midwest,8,943.05,943.05,1720.22,215.0273933116669,1376.18
6264,4385,11,Transportation,SUV,0,South,12,595.63,595.63,0.0,0.0,0.0
6265,4626,21,Home,Car,0,South,22,712.71,712.71,0.0,0.0,0.0
6266,2277,15,Home,Motorcycle,0,Northeast,16,678.1,678.1,300.21,18.763436567989512,240.17
6267,596,11,Auto,Truck,0,South,12,858.37,858.37,0.0,0.0,0.0
6268,3875,10,BOP,Car,1,Northeast,11,617.23,617.23,651.6,59.23591556987291,521.28
6269,4531,19,BOP,SUV,0,West,20,741.97,741.97,0.0,0.0,0.0
6270,4978,18,Auto,Truck,0,Northeast,19,914.88,914.88,0.0,0.0,0.0
6271,4498,0,Home,Truck,0,West,1,703.63,703.63,53.57,53.569231731408195,42.86
6272,2670,26,Home,Van,0,West,27,741.39,741.39,0.0,0.0,0.0
6273,2136,2,BOP,Truck,0,South,3,790.28,790.28,0.0,0.0,0.0
6274,3965,11,BOP,SUV,0,Midwest,12,678.54,678.54,0.0,0.0,0.0
6275,1566,29,BOP,SUV,1,Northeast,30,792.83,792.83,2471.56,82.38549239781774,1977.25
6276,309,8,Liability,Motorcycle,0,Northeast,9,661.55,661.55,120.57,13.396575332379221,96.46
6277,343,20,BOP,SUV,2,Northeast,21,801.57,801.57,4071.81,193.89553113201984,3257.45
6278,436,28,Liability,Car,0,Midwest,29,871.62,871.62,0.0,0.0,0.0
6279,177,21,Transportation,SUV,1,South,22,725.45,725.45,2371.68,107.80352054674408,1897.34
6280,139,4,BOP,Car,0,Midwest,5,482.06,482.06,222.38,44.47640248199846,177.9
6281,194,0,BOP,SUV,0,South,1,549.04,549.04,33.49,33.49295555620653,26.79
6282,3258,9,Liability,Truck,0,South,10,902.65,902.65,0.0,0.0,0.0
6283,3236,16,BOP,SUV,0,Northeast,17,641.35,641.35,503.81,29.63607611285929,403.05
6284,943,3,BOP,SUV,1,Northeast,4,614.89,614.89,401.29,100.32277981947979,321.03
6285,4621,14,Liability,Truck,0,South,15,1048.15,1048.15,0.0,0.0,0.0
6286,3880,18,Liability,Truck,0,Northeast,19,1007.25,1007.25,0.0,0.0,0.0
6287,3114,26,Home,SUV,0,South,27,800.04,800.04,412.2,15.266636911794784,329.76
6288,2963,7,BOP,Car,0,Midwest,8,619.69,619.69,0.0,0.0,0.0
6289,4837,27,Home,Car,0,South,28,718.52,718.52,1120.75,40.02674940402483,896.6
6290,4958,27,Auto,Truck,2,Midwest,28,1122.76,1122.76,8148.34,291.0120202745784,6518.67
6291,954,22,Home,Truck,0,West,23,951.55,951.55,0.0,0.0,0.0
6292,1303,14,BOP,Car,0,Midwest,15,583.94,583.94,0.0,0.0,0.0
6293,3382,26,Liability,Car,2,South,27,1022.91,1022.91,3892.19,144.1550204581634,3113.75
6294,2881,30,Home,Car,0,Northeast,31,742.61,742.61,609.56,19.663222427109407,487.65
6295,2188,6,Auto,Car,1,Midwest,7,580.64,580.64,583.7,83.38534637347573,
6296,4888,14,Auto,Car,3,Northeast,15,774.31,774.31,4608.1,307.2065102400085,3686.48
6297,546,7,Liability,Car,0,Midwest,8,766.16,766.16,0.0,0.0,0.0
6298,1928,29,Home,Car,0,West,30,802.39,802.39,1366.55,45.551710887801654,1093.24
6299,4153,25,Auto,Truck,1,Northeast,26,1018.8,1018.8,2637.08,101.42608939660448,2109.66
6300,5,22,Home,Car,0,Northeast,23,691.07,691.07,0.0,0.0,0.0
6301,3482,9,Transportation,Van,0,Northeast,10,580.7,580.7,0.0,0.0,
6302,3254,17,Liability,Truck,0,Northeast,18,946.7,946.7,812.31,45.12839797345428,649.85
6303,1363,3,BOP,Car,4,Northeast,4,753.66,753.66,1489.04,372.2588295514535,1191.23
6304,1821,14,Transportation,Car,1,South,15,704.13,704.13,1960.84,130.72238684516114,1568.67
6305,2664,10,Home,SUV,0,Northeast,11,644.7,644.7,48.75,4.431592722022863,39.0
6306,2939,21,Auto,Car,0,Northeast,22,747.76,747.76,947.28,43.05807036446985,757.82
6307,1274,2,Auto,Van,1,South,3,466.41,466.41,509.79,169.9306346678208,407.83
6308,3327,14,Liability,Truck,1,Midwest,15,1005.61,1005.61,949.41,63.294109052375255,759.53
6309,3660,2,Home,Truck,0,Northeast,3,829.66,829.66,169.76,56.58686245885573,135.81
6310,2946,14,Liability,Van,0,West,15,795.69,795.69,0.0,0.0,0.0
6311,3019,5,Home,Truck,1,South,6,873.72,873.72,856.83,142.80536741467978,685.46
6312,1132,0,Home,Van,1,South,1,550.59,550.59,76.9,76.8965456078869,61.52
6313,4764,13,Liability,Van,2,West,14,863.27,863.27,1292.67,92.333246101814,1034.14
6314,2637,15,Liability,Van,0,West,16,744.75,744.75,1634.03,102.12717141940367,1307.22
6315,3030,0,BOP,SUV,0,Northeast,1,509.74,509.74,0.0,0.0,0.0
6316,3020,20,BOP,Car,0,Northeast,21,675.38,675.38,783.98,37.3322288982528,627.18
6317,4378,16,Auto,Car,1,South,17,748.15,748.15,1488.02,87.53044891029865,1190.42
6318,3160,25,BOP,Car,2,South,26,908.58,908.58,6323.39,243.20744972965525,5058.71
6319,254,7,BOP,Van,0,Northeast,8,524.49,524.49,0.0,0.0,0.0
6320,329,17,Liability,Car,0,Midwest,18,779.32,779.32,0.0,0.0,0.0
6321,2592,15,Auto,Car,2,South,16,750.12,750.12,3685.68,230.35501161045792,2948.54
6322,2831,5,Liability,SUV,0,South,6,677.21,677.21,0.0,0.0,0.0
6323,3045,9,BOP,Car,0,South,10,585.33,585.33,0.0,0.0,0.0
6324,1421,9,Home,Motorcycle,1,South,10,644.92,644.92,1217.46,121.74649921505161,973.97
6325,3402,4,Liability,Van,0,Northeast,5,769.03,769.03,88.22,17.64468401755386,70.58
6326,2893,25,Liability,Truck,1,Midwest,26,1183.49,1183.49,2398.15,92.23640072719253,1918.52
6327,655,27,Home,Motorcycle,1,Northeast,28,891.31,891.31,1897.7,67.77504244175589,1518.16
6328,760,11,Liability,Motorcycle,1,West,12,763.51,763.51,1138.26,94.85539770073042,910.61
6329,1799,19,Auto,Motorcycle,0,West,20,722.01,722.01,826.48,41.32403542743152,661.18
6330,2972,16,Transportation,Car,2,South,17,835.42,835.42,3101.8,182.4586582952436,2481.44
6331,4512,13,Transportation,Truck,0,Northeast,14,827.75,827.75,0.0,0.0,0.0
6332,3427,13,Liability,Car,0,South,14,782.14,782.14,0.0,0.0,0.0
6333,255,2,Home,Motorcycle,0,West,3,501.86,501.86,0.0,0.0,0.0
6334,3824,28,Transportation,Truck,0,West,29,995.52,995.52,272.63,9.400929293196013,218.1
6335,1877,11,BOP,Car,0,South,12,530.65,530.65,98.78,8.231451629665546,79.02
6336,2758,19,Liability,Truck,0,Midwest,20,1069.4,1069.4,645.35,32.26762176635684,516.28
6337,2625,17,Transportation,Truck,1,South,18,919.61,919.61,1691.96,93.99772229291298,1353.57
6338,4996,11,Home,Car,0,Midwest,12,529.13,529.13,0.0,0.0,0.0
6339,4122,1,Auto,Car,0,Midwest,2,545.65,545.65,25.6,12.800516535597811,20.48
6340,3005,1,Home,SUV,1,West,2,623.16,623.16,29.24,14.61810880273137,23.39
6341,4517,26,Transportation,SUV,2,Northeast,27,852.8,852.8,4828.81,178.8447184924084,3863.05
6342,3735,16,Liability,Truck,1,West,17,1063.59,1063.59,1351.05,79.47326559171455,1080.84
6343,1245,9,Home,SUV,0,Midwest,10,521.46,521.46,0.0,0.0,0.0
6344,1009,17,Auto,Truck,1,South,18,857.57,857.57,760.54,42.25227081482378,608.43
6345,4315,21,Transportation,SUV,1,Midwest,22,771.1,771.1,2320.12,105.4598612207247,1856.1
6346,1511,18,BOP,Car,1,South,19,646.5,646.5,1638.01,86.21093207621739,1310.41
6347,1960,25,BOP,Van,1,West,26,765.97,765.97,709.95,27.30581387501651,567.96
6348,2509,20,Liability,Truck,0,Northeast,21,984.13,984.13,0.0,0.0,0.0
6349,4759,0,Transportation,Truck,1,South,1,729.25,729.25,103.03,103.02638472204698,82.42
6350,2683,23,Auto,Motorcycle,0,Midwest,24,772.32,772.32,1316.99,54.87475392267045,1053.59
6351,990,28,Liability,Car,0,West,29,922.46,922.46,2205.79,76.0617700476582,1764.63
6352,4285,3,Liability,SUV,0,South,4,724.23,724.23,0.0,0.0,0.0
6353,255,24,Transportation,Car,0,Northeast,25,732.32,732.32,1425.31,57.0122532389722,1140.25
6354,4164,3,Auto,Car,0,West,4,572.75,572.75,199.11,49.77844217396057,159.29
6355,4712,29,Liability,Motorcycle,0,West,30,914.25,914.25,820.57,27.352413742177507,656.46
6356,4970,30,Liability,Car,0,Northeast,31,1019.6,1019.6,0.0,0.0,0.0
6357,4453,30,BOP,Car,0,West,31,773.81,773.81,972.6,31.374229655895856,778.08
6358,256,30,Transportation,SUV,2,Midwest,31,907.06,907.06,5169.16,166.7470998673977,4135.33
6359,1008,1,Home,Van,1,West,2,477.75,477.75,284.46,142.2310216691686,227.57
6360,1756,18,Liability,Motorcycle,0,Midwest,19,874.24,874.24,0.0,0.0,0.0
